datetime;Accelerometer1RMS;Accelerometer2RMS;Current;Pressure;Temperature;Thermocouple;Voltage;Volume Flow RateRMS;anomaly;changepoint
2020-02-08 18:01:08;0.229398;0.284715;2.40586;0.054711;85.6595;31.8472;221.644;130.688;1.0;0.0
2020-02-08 18:01:09;0.228422;0.285466;2.78735;0.382638;85.4564;31.8365;218.635;130.314;1.0;0.0
2020-02-08 18:01:10;0.228513;0.282945;2.60257;0.382638;85.6257;31.8365;225.703;129.314;1.0;0.0
2020-02-08 18:01:12;0.22591;0.282343;2.55823;0.054711;85.6706;31.8341;235.886;130.377;1.0;0.0
2020-02-08 18:01:13;0.227341;0.282335;2.76251;0.054711;85.5994;31.8355;224.147;131.0;1.0;0.0
2020-02-08 18:01:14;0.228812;0.282869;2.38917;-0.273216;85.8091;31.8358;214.68;131.0;1.0;0.0
2020-02-08 18:01:15;0.227493;0.284299;2.45302;0.382638;85.4254;31.8272;226.464;130.0;1.0;0.0
2020-02-08 18:01:16;0.225589;0.284423;2.06433;0.382638;85.2355;31.8204;225.674;131.377;1.0;0.0
2020-02-08 18:01:17;0.228846;0.284485;2.68346;-0.273216;85.5694;31.8134;222.809;131.314;1.0;0.0
2020-02-08 18:01:18;0.227169;0.283134;2.37678;-0.273216;85.9082;31.8134;231.25;130.314;1.0;0.0
2020-02-08 18:01:19;0.227027;0.283458;2.81405;-0.273216;85.4175;31.8184;229.369;130.0;1.0;0.0
2020-02-08 18:01:20;0.229352;0.283643;2.04273;0.382638;85.968;31.8095;228.129;130.688;1.0;0.0
2020-02-08 18:01:21;0.22904;0.282542;2.68105;-0.273216;85.9908;31.8128;219.668;131.0;1.0;0.0
2020-02-08 18:01:22;0.229567;0.284838;3.22129;0.710565;86.0053;31.793;247.013;131.0;1.0;0.0
2020-02-08 18:01:23;0.227892;0.285465;2.81001;-0.273216;86.0919;31.7981;233.564;131.0;1.0;0.0
2020-02-08 18:01:24;0.228771;0.283657;2.60271;0.054711;85.9796;31.7932;234.757;130.314;1.0;0.0
2020-02-08 18:01:25;0.228179;0.284188;2.73643;0.382638;85.5647;31.7962;228.165;130.0;1.0;0.0
2020-02-08 18:01:26;0.226633;0.282515;2.66901;0.382638;86.0203;31.7941;238.774;130.0;1.0;0.0
2020-02-08 18:01:27;0.229234;0.284066;2.48669;0.382638;86.0952;31.7778;228.198;130.688;1.0;0.0
2020-02-08 18:01:29;0.228614;0.282967;2.69079;0.382638;85.735;31.7778;220.164;130.314;1.0;0.0
2020-02-08 18:01:30;0.229587;0.284048;2.52693;0.054711;85.8016;31.7932;214.679;130.0;1.0;0.0
2020-02-08 18:01:31;0.228158;0.286418;2.32366;0.054711;86.0538;31.7947;227.105;130.688;1.0;0.0
2020-02-08 18:01:32;0.228965;0.285181;2.71273;0.054711;85.9571;31.8063;234.12;130.314;1.0;0.0
2020-02-08 18:01:33;0.226167;0.28164;2.95982;0.054711;85.9907;31.8177;235.936;130.688;1.0;0.0
2020-02-08 18:01:34;0.229264;0.284062;3.26526;0.054711;86.0736;31.8238;237.465;130.314;1.0;0.0
2020-02-08 18:01:35;0.229073;0.284471;2.71664;0.710565;85.8702;31.8272;233.786;130.0;1.0;0.0
2020-02-08 18:01:36;0.230216;0.285026;2.83863;0.710565;86.0716;31.8308;234.819;130.688;1.0;0.0
2020-02-08 18:01:37;0.229292;0.287815;2.24685;0.054711;86.1606;31.8409;231.303;130.314;1.0;0.0
2020-02-08 18:01:38;0.228697;0.284379;3.18534;0.054711;85.8702;31.8409;232.053;131.377;1.0;0.0
2020-02-08 18:01:39;0.228352;0.28448;3.16659;0.054711;85.8862;31.8535;228.954;131.314;1.0;0.0
2020-02-08 18:01:40;0.227005;0.284135;2.25025;0.382638;86.0965;31.8564;247.92;131.0;1.0;0.0
2020-02-08 18:01:41;0.229685;0.284228;2.03502;0.382638;86.0552;31.8798;231.856;131.0;1.0;0.0
2020-02-08 18:01:42;0.229061;0.281068;1.36339;-0.273216;86.0541;31.878;207.845;130.314;1.0;0.0
2020-02-08 18:01:43;0.230104;0.285037;1.63824;0.054711;86.2982;31.8951;216.292;130.688;1.0;0.0
2020-02-08 18:01:44;0.229205;0.286081;2.88415;0.054711;86.1196;31.9047;234.926;131.0;1.0;0.0
2020-02-08 18:01:45;0.226487;0.284338;2.88773;0.054711;86.2178;31.9181;228.441;130.314;1.0;0.0
2020-02-08 18:01:46;0.228472;0.285194;2.91193;0.054711;86.3521;31.9181;218.976;130.688;1.0;0.0
2020-02-08 18:01:48;0.22731;0.284603;2.63161;0.054711;86.0296;31.9221;222.752;131.0;1.0;0.0
2020-02-08 18:01:49;0.22969;0.282767;1.90022;0.054711;86.2861;31.9234;221.645;131.688;1.0;0.0
2020-02-08 18:01:50;0.229658;0.282687;3.09499;0.054711;86.2327;31.9418;246.219;131.314;1.0;0.0
2020-02-08 18:01:51;0.230673;0.285395;2.79846;0.054711;86.3204;31.95;221.461;131.0;1.0;0.0
2020-02-08 18:01:52;0.227638;0.284703;2.75279;-0.273216;86.3054;31.9523;213.921;130.629;1.0;0.0
2020-02-08 18:01:53;0.229028;0.284755;2.39739;0.382638;86.1408;31.9596;221.617;130.688;1.0;0.0
2020-02-08 18:01:54;0.228054;0.282776;2.95065;0.382638;86.2464;31.9596;243.783;131.0;1.0;0.0
2020-02-08 18:01:55;0.230339;0.282098;2.52113;0.710565;86.1743;31.9558;216.587;131.688;1.0;0.0
2020-02-08 18:01:56;0.229749;0.285083;2.8413;0.382638;85.9484;31.9587;229.396;132.0;1.0;0.0
2020-02-08 18:01:57;0.229864;0.285409;2.68475;0.382638;86.0134;31.9648;228.589;130.629;1.0;0.0
2020-02-08 18:01:58;0.229255;0.286372;1.03182;0.382638;85.5647;31.9635;213.525;130.0;1.0;0.0
2020-02-08 18:01:59;0.226153;0.284558;2.74152;0.382638;85.4826;31.9714;228.364;131.378;1.0;0.0
2020-02-08 18:02:00;0.228446;0.283031;1.33817;0.710565;85.4757;31.961;212.299;132.0;1.0;0.0
2020-02-08 18:02:01;0.228165;0.282825;2.85218;0.054711;85.7671;31.9513;234.078;130.629;1.0;0.0
2020-02-08 18:02:02;0.229377;0.281706;2.95785;0.054711;86.1183;31.9513;216.246;130.688;1.0;0.0
2020-02-08 18:02:03;0.229359;0.285116;2.54863;0.382638;85.6489;31.9557;213.341;130.314;1.0;0.0
2020-02-08 18:02:04;0.229306;0.285592;2.78288;0.054711;86.229;31.94;227.227;131.378;1.0;0.0
2020-02-08 18:02:05;0.229804;0.285157;2.83969;0.054711;85.8059;31.942;234.491;131.314;1.0;0.0
2020-02-08 18:02:06;0.225737;0.284379;2.75154;0.054711;85.5981;31.9313;227.918;130.314;1.0;0.0
2020-02-08 18:02:08;0.228767;0.284478;2.91707;-0.273216;85.5829;31.9176;213.13;130.688;1.0;0.0
2020-02-08 18:02:09;0.228735;0.281868;2.596;0.382638;85.5404;31.9022;226.946;131.0;1.0;0.0
2020-02-08 18:02:10;0.230162;0.284633;2.77092;-0.601143;85.602;31.8951;230.546;131.0;1.0;0.0
2020-02-08 18:02:11;0.229009;0.2861;2.03428;0.382638;85.6312;31.889;228.51;131.0;1.0;0.0
2020-02-08 18:02:12;0.229708;0.285368;2.79525;0.382638;85.599;31.889;211.083;132.378;1.0;0.0
2020-02-08 18:02:13;0.222535;0.280842;2.3937;0.054711;85.6233;31.8821;245.088;131.629;1.0;0.0
2020-02-08 18:02:14;0.229311;0.283259;2.52005;0.382638;85.4689;31.8731;220.01;131.0;1.0;0.0
2020-02-08 18:02:15;0.22797;0.2828;3.16021;0.054711;85.4971;31.8626;239.111;131.0;1.0;0.0
2020-02-08 18:02:16;0.225417;0.282757;2.15836;0.054711;85.5642;31.865;225.98;131.688;1.0;0.0
2020-02-08 18:02:17;0.228943;0.285451;1.17553;0.054711;85.6691;31.8655;210.165;131.314;1.0;0.0
2020-02-08 18:02:18;0.227841;0.285794;1.96572;0.054711;85.623;31.852;223.015;131.688;1.0;0.0
2020-02-08 18:02:19;0.229481;0.284765;2.05158;0.054711;85.4148;31.8561;202.829;131.314;1.0;0.0
2020-02-08 18:02:20;0.225866;0.28258;2.31227;0.054711;85.6109;31.8434;230.364;131.0;1.0;0.0
2020-02-08 18:02:21;0.229238;0.28251;2.35503;0.054711;85.4468;31.8434;250.821;131.0;1.0;0.0
2020-02-08 18:02:22;0.229024;0.281998;2.70138;0.382638;85.6199;31.8499;227.45;132.378;1.0;0.0
2020-02-08 18:02:23;0.229536;0.285553;2.37249;0.382638;85.5999;31.8424;249.327;132.314;1.0;0.0
2020-02-08 18:02:24;0.229518;0.287267;2.19322;0.382638;85.6751;31.8295;227.078;131.314;1.0;0.0
2020-02-08 18:02:25;0.227214;0.28465;2.68608;0.382638;85.6552;31.8262;231.208;131.0;1.0;0.0
2020-02-08 18:02:26;0.228797;0.284454;2.98371;-0.273216;85.716;31.825;222.448;132.378;1.0;0.0
2020-02-08 18:02:28;0.226775;0.283599;1.89958;0.054711;85.4013;31.8201;223.764;131.629;1.0;0.0
2020-02-08 18:02:29;0.228962;0.28414;2.15494;0.054711;85.5959;31.8287;206.628;131.688;1.0;0.0
2020-02-08 18:02:30;0.228492;0.282187;2.16635;0.054711;85.5095;31.8287;223.911;131.314;1.0;0.0
2020-02-08 18:02:31;0.228486;0.283664;2.12114;0.054711;85.6855;31.8201;220.526;131.688;1.0;0.0
2020-02-08 18:02:32;0.228764;0.283777;2.46723;0.054711;85.7318;31.8121;230.028;132.0;1.0;0.0
2020-02-08 18:02:33;0.226391;0.283338;1.37928;0.054711;85.6139;31.8136;222.288;132.0;1.0;0.0
2020-02-08 18:02:34;0.224901;0.283017;2.67423;0.054711;85.5905;31.8183;246.319;131.0;1.0;0.0
2020-02-08 18:02:35;0.228528;0.28358;2.68297;0.054711;85.4739;31.8095;231.938;131.688;1.0;0.0
2020-02-08 18:02:36;0.228669;0.283258;2.90086;-0.273216;85.5293;31.8174;232.449;131.314;1.0;0.0
2020-02-08 18:02:37;0.229366;0.28576;2.25486;-0.273216;85.6195;31.8174;217.845;130.314;1.0;0.0
2020-02-08 18:02:38;0.229073;0.284709;2.41843;0.054711;85.6081;31.8236;218.003;131.378;1.0;0.0
2020-02-08 18:02:39;0.228557;0.287367;2.6042;0.054711;85.519;31.8059;234.708;131.314;1.0;0.0
2020-02-08 18:02:40;0.228864;0.285072;2.48264;0.054711;85.554;31.8158;218.916;131.688;1.0;0.0
2020-02-08 18:02:41;0.226207;0.285922;2.87244;-0.273216;85.2843;31.8212;229.785;131.314;1.0;0.0
2020-02-08 18:02:42;0.228868;0.283075;2.54918;0.382638;85.3667;31.823;227.191;131.0;1.0;0.0
2020-02-08 18:02:43;0.229424;0.282646;2.56617;-0.273216;85.7622;31.833;216.31;131.0;1.0;0.0
2020-02-08 18:02:44;0.229722;0.286961;2.89342;-0.273216;85.7496;31.833;220.702;131.688;1.0;0.0
2020-02-08 18:02:45;0.226518;0.283703;2.71199;-0.601143;85.3665;31.847;227.432;131.314;1.0;0.0
2020-02-08 18:02:46;0.225756;0.287064;2.69925;0.054711;85.339;31.8464;233.533;131.0;1.0;0.0
2020-02-08 18:02:47;0.229561;0.285539;2.99827;0.054711;85.4418;31.8519;244.286;131.0;1.0;0.0
2020-02-08 18:02:49;0.226396;0.283648;2.79623;0.054711;85.6726;31.8459;206.972;131.0;1.0;0.0
2020-02-08 18:02:50;0.228473;0.286161;2.73537;0.054711;85.913;31.8514;228.201;131.0;1.0;0.0
2020-02-08 18:02:51;0.229443;0.283561;2.84244;0.054711;85.8933;31.858;233.057;131.688;1.0;0.0
2020-02-08 18:02:52;0.229698;0.284492;2.8927;0.054711;86.0108;31.8578;224.613;131.0;1.0;0.0
2020-02-08 18:02:53;0.219149;0.278415;3.03628;0.054711;85.644;31.8468;239.007;131.688;1.0;0.0
2020-02-08 18:02:54;0.226116;0.284354;1.9946;0.054711;85.9088;31.8468;215.79;130.629;1.0;0.0
2020-02-08 18:02:55;0.228692;0.283345;2.0223;0.054711;85.8413;31.8502;233.417;131.378;1.0;0.0
2020-02-08 18:02:56;0.227064;0.283106;2.19521;0.382638;85.984;31.8542;213.476;131.314;1.0;0.0
2020-02-08 18:02:57;0.229287;0.285082;2.70442;0.382638;85.7071;31.8482;227.668;131.0;1.0;0.0
2020-02-08 18:02:58;0.229034;0.286352;2.19279;0.054711;85.9711;31.8429;219.803;132.378;1.0;0.0
2020-02-08 18:02:59;0.230007;0.284734;3.10612;0.054711;85.8835;31.8462;242.631;132.314;1.0;0.0
2020-02-08 18:03:00;0.226939;0.28352;3.19619;0.054711;86.0364;31.8446;244.176;130.629;1.0;0.0
2020-02-08 18:03:01;0.228959;0.28424;2.13057;0.054711;86.0016;31.8358;227.493;130.688;1.0;0.0
2020-02-08 18:03:02;0.228216;0.282886;2.15738;0.054711;86.1454;31.825;225.138;131.0;1.0;0.0
2020-02-08 18:03:03;0.228566;0.284261;2.64483;0.054711;85.98;31.8249;227.548;132.378;1.0;0.0
2020-02-08 18:03:04;0.229222;0.284016;2.5223;0.054711;86.0657;31.8208;229.909;132.314;1.0;0.0
2020-02-08 18:03:05;0.2292;0.287043;2.57803;0.054711;85.9827;31.8208;230.377;132.0;1.0;0.0
2020-02-08 18:03:07;0.230228;0.285874;2.81136;0.382638;86.1793;31.8208;226.722;131.314;1.0;0.0
2020-02-08 18:03:08;0.227049;0.285939;2.42888;0.382638;85.9268;31.8162;220.798;131.0;1.0;0.0
2020-02-08 18:03:09;0.228156;0.284613;2.27046;0.054711;86.0238;31.8107;214.404;131.0;1.0;0.0
2020-02-08 18:03:10;0.227866;0.283983;1.22152;-0.601143;85.972;31.8098;204.981;130.688;1.0;0.0
2020-02-08 18:03:11;0.230209;0.286201;2.60117;0.382638;85.9324;31.8119;226.31;131.0;1.0;0.0
2020-02-08 18:03:12;0.228749;0.285084;2.11782;0.054711;86.0867;31.8143;246.145;131.688;1.0;0.0
2020-02-08 18:03:13;0.230313;0.284242;1.88206;0.054711;86.071;31.8144;227.335;132.0;1.0;0.0
2020-02-08 18:03:14;0.22828;0.286882;1.5258;0.382638;85.9498;31.8144;209.245;131.314;1.0;0.0
2020-02-08 18:03:15;0.227623;0.284483;1.84985;0.382638;85.9816;31.8185;228.393;131.688;1.0;0.0
2020-02-08 18:03:16;0.229267;0.283864;1.19964;0.382638;86.0518;31.8218;211.118;131.314;1.0;0.0
2020-02-08 18:03:17;0.229345;0.286286;2.65083;0.382638;86.0479;31.8367;227.399;131.0;1.0;0.0
2020-02-08 18:03:18;0.230376;0.286467;2.64441;0.054711;86.2304;31.8316;221.38;131.0;1.0;0.0
2020-02-08 18:03:19;0.229798;0.289487;2.90124;0.382638;85.9706;31.8483;243.901;131.688;1.0;0.0
2020-02-08 18:03:20;0.229015;0.284776;2.93212;0.382638;86.0166;31.855;225.804;131.314;1.0;0.0
2020-02-08 18:03:21;0.227185;0.284009;2.72282;0.382638;86.1627;31.855;248.113;131.688;1.0;0.0
2020-02-08 18:03:22;0.228535;0.285296;2.51681;0.054711;86.1879;31.853;217.031;131.314;1.0;0.0
2020-02-08 18:03:24;0.230554;0.28737;2.78466;0.054711;86.0416;31.8606;215.777;131.0;1.0;0.0
2020-02-08 18:03:25;0.230005;0.286333;3.04798;0.054711;86.0857;31.862;247.351;131.0;1.0;0.0
2020-02-08 18:03:26;0.227406;0.286393;2.71981;0.710565;85.9615;31.8731;227.264;131.688;1.0;0.0
2020-02-08 18:03:27;0.227661;0.287376;2.59705;0.382638;86.1699;31.8774;218.227;130.629;1.0;0.0
2020-02-08 18:03:28;0.225148;0.285363;2.68194;0.054711;86.1262;31.8711;219.837;130.629;1.0;0.0
2020-02-08 18:03:29;0.228409;0.28517;3.00322;0.382638;86.0496;31.8746;243.542;131.378;1.0;0.0
2020-02-08 18:03:30;0.228877;0.288038;2.73445;0.382638;85.7101;31.8746;224.259;131.314;1.0;0.0
2020-02-08 18:03:31;0.22899;0.288656;2.71594;0.054711;85.9563;31.8873;235.192;131.688;1.0;0.0
2020-02-08 18:03:32;0.227616;0.285101;2.81792;0.054711;85.3835;31.872;250.378;131.314;1.0;0.0
2020-02-08 18:03:33;0.226933;0.284671;2.19804;0.054711;86.0898;31.8642;224.272;131.0;1.0;0.0
2020-02-08 18:03:34;0.230173;0.286003;2.67079;0.054711;85.4548;31.8691;234.842;131.688;1.0;0.0
2020-02-08 18:03:35;0.231238;0.288946;2.29348;0.382638;85.7698;31.8593;245.91;132.688;1.0;0.0
2020-02-08 18:03:36;0.229562;0.289595;2.12714;0.054711;85.3498;31.8516;228.288;131.629;1.0;0.0
2020-02-08 18:03:37;0.228419;0.286575;1.9494;0.054711;85.9;31.839;227.399;131.688;1.0;0.0
2020-02-08 18:03:38;0.228126;0.285206;2.68608;0.054711;85.3888;31.8312;212.167;132.0;1.0;0.0
2020-02-08 18:03:39;0.229498;0.282736;2.88691;0.054711;85.4918;31.8296;214.375;131.314;1.0;0.0
2020-02-08 18:03:40;0.228696;0.287877;2.11806;0.054711;85.5304;31.8296;233.265;131.0;1.0;0.0
2020-02-08 18:03:41;0.229206;0.28793;2.11277;0.054711;85.4765;31.833;227.652;131.688;1.0;0.0
2020-02-08 18:03:43;0.224078;0.282224;2.47504;0.054711;85.447;31.8296;232.881;132.688;1.0;0.0
2020-02-08 18:03:44;0.228496;0.287027;3.10126;0.382638;85.514;31.8203;242.349;131.629;1.0;0.0
2020-02-08 18:03:45;0.228073;0.285442;2.66416;0.054711;85.4646;31.8107;208.664;131.688;1.0;0.0
2020-02-08 18:03:46;0.231755;0.286576;2.51377;0.382638;85.527;31.7984;228.168;132.0;1.0;0.0
2020-02-08 18:03:47;0.229059;0.286444;3.01606;0.054711;85.7093;31.8007;248.418;131.314;1.0;0.0
2020-02-08 18:03:48;0.229677;0.289133;2.23279;0.054711;85.5405;31.8007;230.31;131.314;1.0;0.0
2020-02-08 18:03:49;0.224329;0.281855;2.29347;-0.273216;85.6452;31.7889;229.33;131.688;1.0;0.0
2020-02-08 18:03:50;0.228526;0.286635;2.99618;0.054711;85.4138;31.7911;211.467;131.314;1.0;0.0
2020-02-08 18:03:51;0.226889;0.282923;2.66536;0.382638;85.3106;31.7751;231.696;131.0;1.0;0.0
2020-02-08 18:03:52;0.230161;0.285955;2.95323;0.054711;85.4059;31.7754;239.848;131.0;1.0;0.0
2020-02-08 18:03:53;0.229596;0.288684;2.87728;0.054711;85.4463;31.7715;232.629;131.0;1.0;0.0
2020-02-08 18:03:54;0.221538;0.280891;1.91147;0.382638;85.286;31.763;222.395;131.688;1.0;0.0
2020-02-08 18:03:55;0.226044;0.283165;2.15539;0.710565;85.4064;31.7567;218.38;131.314;1.0;0.0
2020-02-08 18:03:56;0.225934;0.285134;2.87342;-0.273216;85.3473;31.7535;232.303;131.0;1.0;0.0
2020-02-08 18:03:57;0.230204;0.285203;2.82841;-0.273216;85.467;31.7535;220.586;131.688;1.0;0.0
2020-02-08 18:03:58;0.229664;0.284996;1.89073;0.054711;85.5411;31.747;227.214;131.314;1.0;0.0
2020-02-08 18:03:59;0.230704;0.289274;2.85144;0.054711;85.4529;31.7349;239.489;131.688;1.0;0.0
2020-02-08 18:04:00;0.228728;0.288836;3.0709;0.054711;85.3;31.7411;243.509;131.314;1.0;0.0
2020-02-08 18:04:01;0.226753;0.288286;2.14853;0.054711;85.2895;31.7268;205.963;131.688;1.0;0.0
2020-02-08 18:04:03;0.229531;0.286348;2.75815;0.382638;85.5918;31.7299;224.885;132.0;1.0;0.0
2020-02-08 18:04:04;0.229114;0.283345;2.24257;0.382638;85.2178;31.7416;227.299;131.314;1.0;0.0
2020-02-08 18:04:05;0.231573;0.289181;2.37241;0.382638;85.3857;31.7416;216.626;131.688;1.0;0.0
2020-02-08 18:04:06;0.229966;0.289677;2.34122;0.054711;85.442;31.7261;221.162;132.0;1.0;0.0
2020-02-08 18:04:07;0.228468;0.286539;2.43671;0.054711;85.5089;31.7394;218.993;131.0;1.0;0.0
2020-02-08 18:04:08;0.227485;0.286088;3.15747;-0.601143;85.9494;31.7548;247.965;131.688;1.0;0.0
2020-02-08 18:04:09;0.231473;0.285637;2.91974;-0.273216;85.8747;31.7578;240.047;132.0;1.0;0.0
2020-02-08 18:04:10;0.229636;0.286171;2.25595;0.054711;85.7305;31.7686;225.684;131.314;1.0;0.0
2020-02-08 18:04:11;0.221992;0.283111;2.23204;0.382638;85.6002;31.7754;226.777;131.0;1.0;0.0
2020-02-08 18:04:12;0.22705;0.286253;3.20955;0.382638;85.4869;31.7786;235.053;131.688;1.0;0.0
2020-02-08 18:04:13;0.220201;0.277772;3.01934;0.382638;85.3566;31.7786;239.655;131.314;1.0;0.0
2020-02-08 18:04:14;0.226499;0.282284;2.86649;0.054711;85.3102;31.7862;221.102;131.688;1.0;0.0
2020-02-08 18:04:15;0.230372;0.284181;1.56613;0.382638;85.1519;31.7864;215.918;130.629;1.0;0.0
2020-02-08 18:04:16;0.23085;0.286972;1.8911;0.054711;85.8696;31.7844;229.296;132.069;1.0;0.0
2020-02-08 18:04:17;0.22938;0.287837;2.58283;0.054711;86.0446;31.7916;238.948;131.629;1.0;0.0
2020-02-08 18:04:18;0.226981;0.28802;2.3496;0.054711;85.7619;31.7761;227.104;131.0;1.0;0.0
2020-02-08 18:04:19;0.229822;0.288489;2.42042;-0.273216;85.8564;31.7815;238.557;132.378;1.0;0.0
2020-02-08 18:04:20;0.230508;0.283484;2.9528;0.054711;85.9213;31.7716;228.535;132.314;1.0;0.0
2020-02-08 18:04:22;0.231872;0.288937;2.0199;0.054711;85.8451;31.7637;206.818;132.0;1.0;1.0
2020-02-08 18:04:23;0.227606;0.285294;2.03926;0.054711;85.804;31.7542;227.313;131.314;1.0;0.0
2020-02-08 18:04:24;0.228714;0.290361;2.14941;0.054711;85.8366;31.7542;242.812;132.378;1.0;0.0
2020-02-08 18:04:25;0.2293;0.286432;3.08614;0.054711;85.8094;31.7556;237.909;132.314;1.0;0.0
2020-02-08 18:04:26;0.229201;0.284953;1.81037;0.054711;85.7376;31.7478;217.131;131.0;1.0;0.0
2020-02-08 18:04:27;0.230248;0.289;1.88328;0.054711;86.1008;31.7535;226.348;131.688;1.0;0.0
2020-02-08 18:04:28;0.227876;0.289258;1.83705;0.054711;85.8195;31.7423;218.803;131.314;1.0;0.0
2020-02-08 18:04:29;0.229094;0.286254;1.98496;0.054711;85.9405;31.7457;228.575;131.0;1.0;0.0
2020-02-08 18:04:30;0.228323;0.286319;2.05052;0.382638;85.9373;31.7371;225.358;131.0;1.0;0.0
2020-02-08 18:04:31;0.231249;0.287231;2.88118;0.382638;85.9164;31.7371;238.534;132.378;1.0;0.0
2020-02-08 18:04:32;0.230211;0.2889;1.03461;0.382638;86.0953;31.7403;214.146;132.314;1.0;0.0
2020-02-08 18:04:33;0.222612;0.282005;2.17748;0.054711;86.0107;31.745;220.654;129.946;1.0;0.0
2020-02-08 18:04:34;0.22951;0.288086;2.41342;-0.273216;85.8578;31.7446;227.415;130.378;1.0;0.0
2020-02-08 18:04:35;0.228451;0.287146;2.52108;-0.273216;85.7158;31.7376;228.765;132.378;1.0;0.0
2020-02-08 18:04:36;0.230658;0.286297;2.58444;-0.273216;86.0243;31.7388;227.498;133.688;1.0;0.0
2020-02-08 18:04:37;0.229699;0.286229;2.64108;-0.601143;85.8831;31.7403;227.232;131.946;1.0;0.0
2020-02-08 18:04:39;0.223465;0.282731;1.11509;0.054711;85.9644;31.7468;208.151;131.0;1.0;0.0
2020-02-08 18:04:40;0.223988;0.28081;2.01725;0.054711;86.0648;31.7531;226.163;131.0;1.0;0.0
2020-02-08 18:04:41;0.227736;0.287919;2.48929;0.054711;85.854;31.7531;216.09;130.314;1.0;0.0
2020-02-08 18:04:42;0.233017;0.28732;3.1793;0.382638;85.912;31.75;244.187;130.0;1.0;0.0
2020-02-08 18:04:43;0.242131;0.2911;1.83632;-0.273216;86.2357;31.7468;221.795;130.0;1.0;0.0
2020-02-08 18:04:44;0.242728;0.290964;1.58742;0.054711;85.8614;31.7539;203.47;130.0;1.0;0.0
2020-02-08 18:04:45;0.23895;0.291194;2.02843;0.054711;85.8244;31.7549;240.529;130.688;1.0;0.0
2020-02-08 18:04:46;0.243254;0.289411;2.87506;0.054711;86.0291;31.7437;230.218;130.314;1.0;0.0
2020-02-08 18:04:47;0.24272;0.289709;2.3256;0.382638;85.9243;31.7397;239.458;130.0;1.0;0.0
2020-02-08 18:04:48;0.242244;0.293269;1.11779;0.382638;86.0518;31.727;217.135;130.0;1.0;0.0
2020-02-08 18:04:49;0.242645;0.292207;2.30031;0.382638;85.8497;31.7085;229.425;130.688;1.0;0.0
2020-02-08 18:04:50;0.238542;0.290925;3.05149;0.054711;86.1117;31.7005;249.112;131.0;1.0;0.0
2020-02-08 18:04:51;0.241774;0.290983;2.67462;0.054711;85.9655;31.7005;233.719;131.0;1.0;0.0
2020-02-08 18:04:52;0.240559;0.289952;2.72924;-0.273216;85.9391;31.699;234.613;131.688;1.0;0.0
2020-02-08 18:04:53;0.240561;0.293516;2.76507;0.054711;85.9317;31.6948;209.348;131.314;1.0;0.0
2020-02-08 18:04:54;0.240958;0.290195;2.61477;0.054711;85.9449;31.6882;230.436;131.688;1.0;0.0
2020-02-08 18:04:55;0.237372;0.291956;2.92827;0.382638;85.9575;31.6683;210.986;132.0;1.0;0.0
2020-02-08 18:04:56;0.240766;0.290533;2.86502;0.382638;85.5556;31.6623;203.78;132.0;1.0;0.0
2020-02-08 18:04:57;0.241584;0.289484;2.98676;0.054711;85.6224;31.6601;220.822;131.313;1.0;0.0
2020-02-08 18:04:59;0.242095;0.295088;1.80172;0.054711;86.232;31.6468;225.034;130.313;1.0;0.0
2020-02-08 18:05:00;0.242125;0.294371;1.60806;0.054711;85.4544;31.6365;208.523;130.0;1.0;0.0
2020-02-08 18:05:01;0.237199;0.292737;2.55101;0.054711;85.4565;31.6365;217.048;130.0;1.0;0.0
2020-02-08 18:05:02;0.240795;0.291027;2.29396;-0.273216;85.496;31.6261;203.906;131.0;1.0;0.0
2020-02-08 18:05:03;0.238862;0.292431;2.84365;0.054711;85.7261;31.6204;237.448;130.313;1.0;0.0
2020-02-08 18:05:04;0.240933;0.294243;1.93594;0.054711;85.7747;31.6205;222.666;130.688;1.0;0.0
2020-02-08 18:05:05;0.237989;0.292595;2.70651;0.054711;85.3;31.6258;232.835;130.313;1.0;0.0
2020-02-08 18:05:06;0.24072;0.291831;3.04526;-0.273216;85.9847;31.6177;235.292;130.688;1.0;0.0
2020-02-08 18:05:07;0.242189;0.289622;2.73114;0.382638;85.5466;31.6177;221.14;131.0;1.0;0.0
2020-02-08 18:05:08;0.236554;0.288363;2.78225;0.054711;85.3214;31.6165;228.005;130.313;1.0;0.0
2020-02-08 18:05:09;0.24448;0.293179;2.34546;0.054711;85.3309;31.6165;245.351;130.688;1.0;0.0
2020-02-08 18:05:10;0.241148;0.294985;2.90681;-0.273216;85.4986;31.6072;222.178;131.0;1.0;0.0
2020-02-08 18:05:11;0.241901;0.291014;2.62209;0.054711;85.5658;31.6052;228.475;130.313;1.0;0.0
2020-02-08 18:05:12;0.241864;0.288294;2.62378;0.054711;85.2576;31.6026;226.247;130.688;1.0;0.0
2020-02-08 18:05:13;0.244017;0.295183;2.69677;0.382638;85.3956;31.6006;222.349;130.313;1.0;0.0
2020-02-08 18:05:14;0.243084;0.292242;2.48101;0.054711;85.2959;31.5878;226.124;130.0;1.0;0.0
2020-02-08 18:05:15;0.237765;0.292793;2.59346;0.054711;85.561;31.5841;242.105;130.0;1.0;0.0
2020-02-08 18:05:16;0.242587;0.29302;2.15249;0.054711;85.5397;31.5841;221.01;130.688;1.0;0.0
